age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign_above_2,pdays,previous,poutcome,subscribed_deposit,e,wt,v,TE
34,technician,divorced,secondary,no,1451,yes,no,unknown,30,may,1097,1,-1,0,unknown,1,0.44881313100545245,2.228098803080366,2.228098803080366,0
32,services,married,secondary,no,-34,yes,no,unknown,30,may,1236,0,-1,0,unknown,1,0.4191899458517639,1.7217332807134513,1.7217332807134513,0
50,unemployed,married,secondary,no,3674,yes,no,unknown,30,may,886,1,-1,0,unknown,1,0.3865012109319596,2.587314015365509,2.587314015365509,0
35,blue-collar,married,secondary,no,698,yes,yes,unknown,30,may,1343,1,-1,0,unknown,1,0.4331978711272456,2.3084139296387827,2.3084139296387827,0
36,technician,single,secondary,no,4136,yes,no,unknown,30,may,812,1,-1,0,unknown,1,0.3934403144686373,2.5416815797093766,2.5416815797093766,0
53,blue-collar,divorced,primary,no,2656,yes,no,unknown,30,may,1980,0,-1,0,unknown,1,0.38072525857593387,1.6147921642992078,1.6147921642992078,0
46,management,single,tertiary,no,2904,yes,no,unknown,30,may,984,0,-1,0,unknown,1,0.3710872151457411,1.590045589917106,1.590045589917106,0
26,management,single,tertiary,no,1004,yes,no,unknown,30,may,228,0,-1,0,unknown,1,0.4037660325570219,1.677193945002197,1.677193945002197,0
45,technician,single,secondary,no,410,yes,no,unknown,30,may,891,1,-1,0,unknown,1,0.37938917886316026,2.6358158210956364,2.6358158210956364,0
31,unemployed,divorced,primary,no,0,yes,no,unknown,30,may,745,1,-1,0,unknown,1,0.43318812209548224,2.308465881203415,2.308465881203415,0
29,management,single,tertiary,no,0,yes,no,unknown,30,may,539,1,-1,0,unknown,1,0.4005941433729918,2.4962921114623073,2.4962921114623073,0
53,entrepreneur,single,secondary,no,62,yes,no,unknown,30,may,1044,1,-1,0,unknown,1,0.3458790646519486,2.891183948951292,2.891183948951292,0
27,blue-collar,married,primary,no,416,yes,no,unknown,30,may,1193,0,-1,0,unknown,1,0.4428068787251225,1.7947098803229384,1.7947098803229384,0
39,management,married,tertiary,no,2763,yes,no,unknown,2,jun,526,0,-1,0,unknown,1,0.3712279317151982,1.5904014354960991,1.5904014354960991,0
36,services,married,secondary,no,2984,yes,no,unknown,2,jun,394,0,-1,0,unknown,1,0.33220721242138107,1.4974705007311426,1.4974705007311426,0
41,blue-collar,married,primary,no,143,yes,yes,unknown,2,jun,659,0,-1,0,unknown,1,0.3710750137503399,1.590014742398924,1.590014742398924,0
36,services,married,primary,no,0,yes,no,unknown,2,jun,1036,0,-1,0,unknown,1,0.36381654304007144,1.5718736302553484,1.5718736302553484,0
32,technician,married,secondary,no,696,yes,no,unknown,2,jun,815,0,-1,0,unknown,1,0.3924195928673054,1.6458726915162052,1.6458726915162052,0
35,services,married,secondary,no,152,yes,no,unknown,2,jun,563,0,-1,0,unknown,1,0.336098455652394,1.506247437611652,1.506247437611652,0
36,management,single,tertiary,no,-78,yes,no,unknown,2,jun,1068,0,-1,0,unknown,1,0.3191041345072442,1.4686533590218125,1.4686533590218125,0
35,management,married,tertiary,no,867,yes,no,unknown,2,jun,230,1,-1,0,unknown,1,0.37755401362685465,2.6486276503693142,2.6486276503693142,0
30,blue-collar,single,secondary,no,953,yes,no,unknown,2,jun,747,0,-1,0,unknown,1,0.27488930839063164,1.3790997865174495,1.3790997865174495,0
42,blue-collar,married,secondary,no,443,yes,no,unknown,2,jun,671,1,-1,0,unknown,1,0.312283627914559,3.2022171853133483,3.2022171853133483,0
42,technician,single,secondary,yes,-1129,yes,no,unknown,2,jun,555,1,-1,0,unknown,1,0.36820448150026447,2.7158822074230557,2.7158822074230557,0
32,blue-collar,married,primary,no,415,yes,no,unknown,2,jun,777,1,-1,0,unknown,1,0.35596014929875286,2.809303237932718,2.809303237932718,0
29,blue-collar,single,secondary,no,260,yes,no,unknown,2,jun,707,1,-1,0,unknown,1,0.2764932321035451,3.6167250546859893,3.6167250546859893,0
44,management,divorced,tertiary,yes,-411,yes,no,unknown,2,jun,432,1,-1,0,unknown,1,0.4049106969508489,2.469680370339506,2.469680370339506,0
32,technician,single,secondary,no,1279,yes,no,unknown,3,jun,1173,1,-1,0,unknown,1,0.3369551519409294,2.967754000019881,2.967754000019881,0
31,unemployed,married,secondary,no,86,yes,yes,unknown,3,jun,963,0,-1,0,unknown,1,0.3868108816613137,1.6308182420283333,1.6308182420283333,0
40,self-employed,married,secondary,yes,-754,yes,yes,unknown,3,jun,941,1,-1,0,unknown,1,0.4523818501917959,2.2105219287113993,2.2105219287113993,0
43,entrepreneur,married,secondary,no,0,no,no,unknown,3,jun,1025,1,-1,0,unknown,1,0.3186166873599214,3.138567563067914,3.138567563067914,0
27,management,single,secondary,no,178,yes,no,unknown,3,jun,732,0,-1,0,unknown,1,0.33450079506854247,1.5026313969871596,1.5026313969871596,0
37,services,single,secondary,no,278,yes,no,unknown,3,jun,1045,1,-1,0,unknown,1,0.2825695332779577,3.5389519471524946,3.5389519471524946,0
23,services,single,secondary,no,425,yes,no,unknown,3,jun,768,0,-1,0,unknown,1,0.3032130146935456,1.4351588377618583,1.4351588377618583,0
25,management,married,primary,no,168,yes,no,unknown,3,jun,801,0,-1,0,unknown,1,0.43034377387298706,1.7554446947746267,1.7554446947746267,0
26,blue-collar,single,secondary,yes,-36,yes,no,unknown,3,jun,482,0,-1,0,unknown,1,0.3386694156763154,1.5121030596561003,1.5121030596561003,0
47,blue-collar,divorced,primary,no,126,yes,no,unknown,3,jun,2456,0,-1,0,unknown,1,0.32892820026973274,1.4901535132335215,1.4901535132335215,0
35,admin.,married,secondary,no,-87,yes,no,unknown,3,jun,1363,1,-1,0,unknown,1,0.3382038148659012,2.9567969255358726,2.9567969255358726,0
32,technician,single,tertiary,no,6281,yes,no,unknown,3,jun,1336,1,-1,0,unknown,1,0.3390560831122644,2.949364573615072,2.949364573615072,0
45,management,divorced,secondary,no,644,yes,no,unknown,4,jun,633,0,-1,0,unknown,1,0.35355675615845666,1.5469262143686675,1.5469262143686675,0
30,admin.,divorced,secondary,no,377,yes,no,unknown,4,jun,524,1,-1,0,unknown,1,0.33124868906690036,3.0188798718476915,3.0188798718476915,0
29,services,single,secondary,no,-271,yes,no,unknown,4,jun,578,0,-1,0,unknown,1,0.29825295126497503,1.4250148993182203,1.4250148993182203,0
38,blue-collar,married,primary,no,5839,yes,no,unknown,4,jun,984,0,-1,0,unknown,1,0.35583970726420716,1.5524086338090348,1.5524086338090348,0
23,blue-collar,single,secondary,no,492,yes,no,unknown,4,jun,638,0,-1,0,unknown,1,0.29582082189717135,1.420093111378499,1.420093111378499,0
27,management,single,tertiary,no,99,yes,no,unknown,4,jun,767,0,-1,0,unknown,1,0.34389648203736306,1.5241497303737166,1.5241497303737166,0
27,management,single,tertiary,yes,-713,yes,no,unknown,4,jun,525,0,-1,0,unknown,1,0.4010533871080592,1.6695978881517033,1.6695978881517033,0
29,services,single,secondary,no,32,yes,no,unknown,4,jun,563,0,-1,0,unknown,1,0.29804821529933084,1.424599269914851,1.424599269914851,0
30,self-employed,married,tertiary,no,543,yes,yes,unknown,4,jun,1449,1,-1,0,unknown,1,0.42235207689602455,2.36769286740404,2.36769286740404,0
36,blue-collar,married,primary,no,403,yes,no,unknown,4,jun,920,0,-1,0,unknown,1,0.36149341560709647,1.5661545619780992,1.5661545619780992,0
35,admin.,divorced,secondary,no,437,yes,no,unknown,4,jun,908,0,-1,0,unknown,1,0.3249034738624404,1.4812696574241253,1.4812696574241253,0
36,blue-collar,married,secondary,no,1772,no,no,unknown,5,jun,208,0,-1,0,unknown,1,0.29652599833414994,1.4215166411721918,1.4215166411721918,0
59,retired,divorced,primary,no,-88,yes,no,unknown,5,jun,910,0,-1,0,unknown,1,0.3141290323620647,1.4580001883501363,1.4580001883501363,0
47,entrepreneur,married,secondary,no,0,no,no,unknown,5,jun,1446,0,-1,0,unknown,1,0.3253635014411785,1.4822797197249624,1.4822797197249624,0
58,entrepreneur,married,tertiary,no,853,no,no,unknown,5,jun,1149,0,-1,0,unknown,1,0.30856063112616683,1.4462584067620103,1.4462584067620103,0
37,management,single,tertiary,no,240,no,no,unknown,5,jun,1123,0,-1,0,unknown,1,0.29506467151654026,1.4185698454797524,1.4185698454797524,0
46,admin.,single,secondary,no,849,yes,no,unknown,5,jun,508,0,-1,0,unknown,1,0.2689017741119232,1.3678052614411476,1.3678052614411476,0
43,blue-collar,single,secondary,no,318,yes,no,unknown,5,jun,736,0,-1,0,unknown,1,0.2705878661100106,1.3709670480349054,1.3709670480349054,0
27,management,single,tertiary,no,703,yes,no,unknown,5,jun,590,1,-1,0,unknown,1,0.3484055377393468,2.870218442819734,2.870218442819734,0
38,services,divorced,secondary,no,61,no,no,unknown,5,jun,636,0,-1,0,unknown,1,0.2929757841627863,1.4143787123555063,1.4143787123555063,0
53,housemaid,married,primary,no,104,no,yes,unknown,5,jun,701,0,-1,0,unknown,1,0.36914754846399184,1.585156715433516,1.585156715433516,0
47,blue-collar,married,secondary,no,1996,no,no,unknown,5,jun,761,0,-1,0,unknown,1,0.28198759741151386,1.3927336023652632,1.3927336023652632,0
56,housemaid,divorced,primary,yes,1238,no,no,unknown,5,jun,1558,0,-1,0,unknown,1,0.37748967738053935,1.6063990646646644,1.6063990646646644,0
41,housemaid,married,secondary,no,879,no,no,unknown,5,jun,1053,0,-1,0,unknown,1,0.3337983816763068,1.501047089192331,1.501047089192331,0
29,self-employed,married,secondary,no,425,yes,no,unknown,5,jun,562,1,-1,0,unknown,1,0.3885368898128632,2.573758184149888,2.573758184149888,0
50,technician,married,secondary,no,416,yes,no,unknown,5,jun,494,1,-1,0,unknown,1,0.3762772958037715,2.657614507045622,2.657614507045622,0
45,blue-collar,divorced,primary,no,844,no,no,unknown,5,jun,1018,1,-1,0,unknown,1,0.2960043896990855,3.3783282775521943,3.3783282775521943,0
35,blue-collar,married,secondary,no,860,yes,no,unknown,5,jun,884,1,-1,0,unknown,1,0.3418472956150815,2.9252827587847747,2.9252827587847747,0
26,technician,single,secondary,no,639,yes,no,unknown,6,jun,709,1,-1,0,unknown,1,0.3624471957495,2.759022587916876,2.759022587916876,0
26,admin.,married,secondary,no,710,yes,yes,unknown,6,jun,1276,0,-1,0,unknown,1,0.4028905217680862,1.674734762142908,1.674734762142908,0
37,blue-collar,married,unknown,no,1508,no,yes,unknown,6,jun,381,0,-1,0,unknown,1,0.33522628286426825,1.5042712643764504,1.5042712643764504,0
30,admin.,single,secondary,no,223,yes,no,unknown,6,jun,862,1,-1,0,unknown,1,0.3009952917929087,3.3223111034175967,3.3223111034175967,0
38,management,single,tertiary,no,619,yes,no,unknown,6,jun,460,1,-1,0,unknown,1,0.3345790379744638,2.9888304002963966,2.9888304002963966,0
37,services,divorced,secondary,no,319,yes,no,unknown,6,jun,467,1,-1,0,unknown,1,0.33852257515601375,2.954012740624856,2.954012740624856,0
53,technician,married,secondary,no,480,no,no,unknown,6,jun,648,0,-1,0,unknown,1,0.335875661123831,1.505742135113132,1.505742135113132,0
29,blue-collar,single,primary,no,213,yes,no,unknown,6,jun,2653,1,-1,0,unknown,1,0.3331141231250167,3.0019741901627603,3.0019741901627603,0
35,management,single,tertiary,no,68,no,no,unknown,6,jun,1085,0,-1,0,unknown,1,0.3034905797931841,1.4357307611188779,1.4357307611188779,0
28,blue-collar,married,secondary,no,2788,yes,no,unknown,6,jun,369,0,-1,0,unknown,1,0.35600698333211234,1.5528118692561972,1.5528118692561972,0
55,blue-collar,married,unknown,no,7561,no,no,unknown,6,jun,685,1,-1,0,unknown,1,0.27627057665669813,3.6196398910862997,3.6196398910862997,0
49,management,divorced,secondary,no,-46,yes,no,unknown,9,jun,1055,1,-1,0,unknown,1,0.3788117348808666,2.6398337430451893,2.6398337430451893,0
50,services,married,secondary,no,1595,no,no,unknown,9,jun,882,0,-1,0,unknown,1,0.3112496532162099,1.4519048951040545,1.4519048951040545,0
43,management,single,tertiary,no,1046,no,no,unknown,9,jun,901,0,-1,0,unknown,1,0.3053886029884266,1.439653890365606,1.439653890365606,0
58,self-employed,divorced,tertiary,no,1382,no,no,unknown,9,jun,700,0,-1,0,unknown,1,0.3075177893271951,1.444080417644831,1.444080417644831,0
38,technician,married,primary,no,217,yes,no,unknown,9,jun,491,1,-1,0,unknown,1,0.45167616112618164,2.213975600365229,2.213975600365229,0
48,blue-collar,divorced,primary,no,183,no,no,unknown,9,jun,940,0,-1,0,unknown,1,0.3126295403218493,1.4548195749759638,1.4548195749759638,0
59,management,married,secondary,no,1321,no,no,unknown,9,jun,3881,1,-1,0,unknown,1,0.3513336872026284,2.846296943404859,2.846296943404859,0
58,blue-collar,married,secondary,no,25,no,no,unknown,9,jun,486,1,-1,0,unknown,1,0.28508315028451897,3.5077485253056135,3.5077485253056135,0
36,self-employed,single,tertiary,no,4844,no,no,unknown,9,jun,1137,1,-1,0,unknown,1,0.3016020559297606,3.3156272655942627,3.3156272655942627,0
42,entrepreneur,married,tertiary,no,5345,no,no,unknown,11,jun,878,1,-1,0,unknown,1,0.36647240362760086,2.7287184249108494,2.7287184249108494,0
41,admin.,single,secondary,no,812,no,yes,unknown,11,jun,583,1,-1,0,unknown,1,0.2987433135164982,3.347355253675911,3.347355253675911,0
42,admin.,married,secondary,no,105,no,no,unknown,11,jun,1159,1,-1,0,unknown,1,0.3298817002101584,3.0313897356625965,3.0313897356625965,0
39,management,married,tertiary,no,-190,no,yes,unknown,11,jun,893,1,-1,0,unknown,1,0.4185810324764225,2.3890236833804153,2.3890236833804153,0
57,housemaid,married,primary,no,625,no,yes,unknown,11,jun,867,0,-1,0,unknown,1,0.3988456800832673,1.6634663793791127,1.6634663793791127,0
52,retired,married,unknown,no,293,no,no,unknown,11,jun,706,0,-1,0,unknown,1,0.31281946499608626,1.4552216616471896,1.4552216616471896,0
59,retired,married,unknown,no,1033,no,no,unknown,11,jun,1199,0,-1,0,unknown,1,0.3037111462602295,1.4361855638346006,1.4361855638346006,0
56,blue-collar,married,secondary,no,1210,no,no,unknown,11,jun,935,0,-1,0,unknown,1,0.3006154099243466,1.4298284723314085,1.4298284723314085,0
49,management,married,tertiary,no,64,no,no,unknown,11,jun,586,0,-1,0,unknown,1,0.36599784338849395,1.5772817009718223,1.5772817009718223,0
35,blue-collar,divorced,unknown,no,164,no,no,unknown,11,jun,967,0,-1,0,unknown,1,0.3242611381155462,1.479861609869927,1.479861609869927,0
36,unemployed,married,secondary,no,1766,no,no,unknown,11,jun,595,0,-1,0,unknown,1,0.3483451102556025,1.5345545866957833,1.5345545866957833,0
40,admin.,single,tertiary,no,1248,no,no,unknown,11,jun,1290,0,-1,0,unknown,1,0.2788731152509896,1.3867185111924538,1.3867185111924538,0
55,blue-collar,married,secondary,no,0,no,no,unknown,12,jun,614,0,-1,0,unknown,1,0.3064562949912255,1.4418701990631555,1.4418701990631555,0
58,admin.,married,secondary,no,826,no,no,unknown,12,jun,885,0,-1,0,unknown,1,0.30713483065436914,1.4432822491920605,1.4432822491920605,0
39,self-employed,married,tertiary,no,2630,no,no,unknown,12,jun,651,1,-1,0,unknown,1,0.3726910333112711,2.683187709441888,2.683187709441888,0
47,housemaid,single,tertiary,no,3727,no,no,unknown,12,jun,993,1,-1,0,unknown,1,0.3051238157509892,3.27735807032545,3.27735807032545,0
40,management,married,secondary,no,406,yes,no,unknown,12,jun,577,0,-1,0,unknown,1,0.42827988114474186,1.749107591319817,1.749107591319817,0
35,blue-collar,married,tertiary,no,2999,no,no,unknown,12,jun,1141,1,-1,0,unknown,1,0.3448657449200272,2.8996791207311574,2.8996791207311574,0
48,blue-collar,married,secondary,no,1000,yes,no,unknown,12,jun,1268,0,-1,0,unknown,1,0.3620450825528988,1.5675088829187045,1.5675088829187045,0
48,management,divorced,tertiary,no,503,no,yes,unknown,12,jun,1243,1,-1,0,unknown,1,0.39227962606839806,2.54920198130718,2.54920198130718,0
24,blue-collar,single,secondary,yes,-203,yes,no,unknown,12,jun,465,1,-1,0,unknown,1,0.3954523088116538,2.528749934486488,2.528749934486488,0
49,blue-collar,married,primary,no,361,yes,no,unknown,16,jun,513,0,-1,0,unknown,1,0.40806817883104257,1.6893837503535158,1.6893837503535158,0
36,blue-collar,married,secondary,no,274,yes,no,unknown,16,jun,686,1,-1,0,unknown,1,0.40472750492334714,2.470798223089369,2.470798223089369,0
52,retired,divorced,tertiary,no,3687,yes,yes,unknown,16,jun,741,1,-1,0,unknown,1,0.3954828694169457,2.528554527467358,2.528554527467358,0
42,entrepreneur,single,unknown,no,323,no,no,unknown,16,jun,617,0,-1,0,unknown,1,0.3352879301896458,1.5044107748567064,1.5044107748567064,0
36,services,married,secondary,no,981,no,no,unknown,16,jun,1093,0,-1,0,unknown,1,0.3769759950266618,1.6050745910549533,1.6050745910549533,0
36,blue-collar,divorced,secondary,no,638,yes,no,unknown,16,jun,1395,0,-1,0,unknown,1,0.391210774531056,1.6426046292618113,1.6426046292618113,0
48,unemployed,single,tertiary,no,3229,no,no,unknown,16,jun,1089,0,-1,0,unknown,1,0.3018254442752975,1.4323065654576939,1.4323065654576939,0
51,management,single,secondary,no,1610,yes,no,unknown,16,jun,1248,1,-1,0,unknown,1,0.3706245030409555,2.6981486431551343,2.6981486431551343,0
51,blue-collar,married,secondary,no,33,no,yes,unknown,16,jun,721,1,-1,0,unknown,1,0.3669818400537745,2.7249304757245434,2.7249304757245434,0
46,technician,married,secondary,no,536,yes,no,unknown,16,jun,750,0,-1,0,unknown,1,0.45310400550195173,1.8285012325201235,1.8285012325201235,0
37,management,married,tertiary,no,0,no,no,unknown,16,jun,637,1,-1,0,unknown,1,0.4185103410928308,2.389427217948212,2.389427217948212,0
36,entrepreneur,married,tertiary,no,3057,no,no,unknown,16,jun,2769,1,-1,0,unknown,1,0.420023987429177,2.3808164055597336,2.3808164055597336,0
47,management,married,secondary,no,2892,no,no,unknown,17,jun,556,0,-1,0,unknown,1,0.4006182202893862,1.6683857165007716,1.6683857165007716,0
40,technician,divorced,tertiary,no,0,no,no,unknown,17,jun,522,0,-1,0,unknown,1,0.4105044088351927,1.6963655284071948,1.6963655284071948,0
38,student,single,tertiary,no,3316,no,no,unknown,17,jun,1345,1,-1,0,unknown,1,0.32899142967070455,3.039592858090328,3.039592858090328,0
40,management,married,secondary,no,106,no,no,unknown,17,jun,676,0,-1,0,unknown,1,0.41558829663452745,1.7111224745179885,1.7111224745179885,0
39,blue-collar,married,primary,no,2303,yes,no,unknown,17,jun,775,1,-1,0,unknown,1,0.4335121600154867,2.306740369092014,2.306740369092014,0
60,management,married,tertiary,no,3301,no,no,unknown,17,jun,2621,1,-1,0,unknown,1,0.39258184538314617,2.547239541920322,2.547239541920322,0
39,self-employed,single,tertiary,no,426,no,no,unknown,18,jun,1029,0,-1,0,unknown,1,0.34823825179960916,1.534302991485993,1.534302991485993,0
51,services,divorced,secondary,no,9,no,no,unknown,18,jun,371,0,-1,0,unknown,1,0.3418635004505823,1.519441636628015,1.519441636628015,0
27,admin.,married,secondary,no,-97,yes,no,unknown,18,jun,1528,0,-1,0,unknown,1,0.4443607355625447,1.7997288240823441,1.7997288240823441,0
41,management,single,tertiary,no,11008,no,no,unknown,18,jun,1540,0,-1,0,unknown,1,0.3586866530144505,1.5593001528822583,1.5593001528822583,0
42,blue-collar,single,primary,no,4930,no,no,unknown,18,jun,973,0,-1,0,unknown,1,0.32720124627906066,1.4863285558563561,1.4863285558563561,0
41,entrepreneur,married,secondary,no,707,no,no,unknown,18,jun,707,0,-1,0,unknown,1,0.40818173662093465,1.6897079084554885,1.6897079084554885,0
33,technician,married,secondary,no,4,yes,yes,unknown,18,jun,625,0,-1,0,unknown,1,0.5241010452067904,2.1012863968876037,2.1012863968876037,0
46,admin.,married,secondary,no,126,no,no,unknown,18,jun,1255,0,-1,0,unknown,1,0.36393175043601605,1.5721583347156318,1.5721583347156318,0
